video_id,exercise_label,label_index,split,num_windows,cache_path
294,push_up,2,validation,20,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0294.npz
295,push_up,2,train,27,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0295.npz
296,push_up,2,validation,3,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0296.npz
297,push_up,2,train,9,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0297.npz
298,push_up,2,train,10,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0298.npz
299,push_up,2,train,13,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0299.npz
300,push_up,2,train,11,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0300.npz
301,push_up,2,train,6,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0301.npz
302,push_up,2,train,16,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0302.npz
303,push_up,2,train,1,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0303.npz
304,push_up,2,train,28,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0304.npz
305,push_up,2,train,26,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0305.npz
306,push_up,2,test,8,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0306.npz
307,situp,3,test,22,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0307.npz
308,situp,3,train,20,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0308.npz
309,situp,3,train,18,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0309.npz
310,situp,3,train,16,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0310.npz
311,situp,3,train,12,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0311.npz
312,situp,3,train,23,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0312.npz
313,situp,3,train,24,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0313.npz
314,situp,3,test,11,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0314.npz
315,situp,3,train,20,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0315.npz
316,situp,3,train,28,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0316.npz
317,situp,3,train,18,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0317.npz
318,situp,3,train,13,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0318.npz
319,situp,3,train,1,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0319.npz
320,situp,3,train,26,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0320.npz
321,situp,3,train,16,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0321.npz
322,situp,3,train,24,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0322.npz
323,situp,3,train,10,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0323.npz
324,situp,3,train,15,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0324.npz
325,situp,3,validation,26,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0325.npz
326,situp,3,validation,29,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0326.npz
327,situp,3,train,14,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0327.npz
328,situp,3,train,24,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0328.npz
329,situp,3,train,22,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0329.npz
330,situp,3,train,29,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0330.npz
331,situp,3,test,19,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0331.npz
332,situp,3,train,18,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0332.npz
333,situp,3,train,8,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0333.npz
334,situp,3,train,24,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0334.npz
335,situp,3,test,20,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0335.npz
336,situp,3,test,21,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0336.npz
337,situp,3,test,29,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0337.npz
338,situp,3,train,28,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0338.npz
339,situp,3,train,28,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0339.npz
340,situp,3,validation,28,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0340.npz
341,situp,3,train,23,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0341.npz
342,situp,3,test,1,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0342.npz
343,situp,3,train,21,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0343.npz
344,situp,3,train,8,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0344.npz
345,situp,3,train,17,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0345.npz
346,situp,3,train,17,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0346.npz
347,situp,3,validation,27,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0347.npz
348,situp,3,train,27,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0348.npz
349,situp,3,validation,17,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0349.npz
350,situp,3,train,22,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0350.npz
351,situp,3,train,16,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0351.npz
352,situp,3,train,28,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0352.npz
353,situp,3,test,28,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0353.npz
354,situp,3,train,26,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0354.npz
355,situp,3,train,16,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0355.npz
356,situp,3,train,12,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0356.npz
357,situp,3,train,1,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0357.npz
358,situp,3,train,19,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0358.npz
359,situp,3,validation,22,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0359.npz
360,situp,3,train,16,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0360.npz
361,situp,3,train,10,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0361.npz
362,situp,3,validation,9,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0362.npz
363,situp,3,train,23,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0363.npz
364,situp,3,train,19,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0364.npz
365,situp,3,train,8,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0365.npz
366,situp,3,train,26,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0366.npz
367,situp,3,test,18,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0367.npz
368,situp,3,train,8,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0368.npz
369,situp,3,train,18,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0369.npz
370,situp,3,train,28,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0370.npz
371,situp,3,validation,20,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0371.npz
372,situp,3,validation,3,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0372.npz
373,situp,3,validation,24,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0373.npz
374,situp,3,train,24,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0374.npz
375,situp,3,train,29,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0375.npz
376,situp,3,train,18,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0376.npz
377,situp,3,train,23,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0377.npz
378,situp,3,test,17,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0378.npz
379,situp,3,train,27,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0379.npz
380,situp,3,train,29,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0380.npz
381,situp,3,validation,25,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0381.npz
382,situp,3,validation,1,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0382.npz
383,situp,3,test,29,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0383.npz
384,situp,3,test,28,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0384.npz
385,squat,4,test,18,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0385.npz
386,squat,4,train,10,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0386.npz
387,squat,4,train,9,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0387.npz
388,squat,4,train,16,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0388.npz
389,squat,4,train,1,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0389.npz
390,squat,4,train,28,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0390.npz
391,squat,4,test,2,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0391.npz
392,squat,4,train,1,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0392.npz
393,squat,4,train,19,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0393.npz
394,squat,4,train,1,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0394.npz
395,squat,4,train,16,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0395.npz
396,squat,4,test,28,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0396.npz
397,squat,4,test,15,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0397.npz
398,squat,4,train,5,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0398.npz
399,squat,4,train,17,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0399.npz
400,squat,4,test,29,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0400.npz
401,squat,4,train,28,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0401.npz
402,squat,4,train,10,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0402.npz
403,squat,4,train,6,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0403.npz
404,squat,4,train,22,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0404.npz
405,squat,4,train,19,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0405.npz
406,squat,4,train,1,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0406.npz
407,squat,4,train,18,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0407.npz
408,squat,4,train,2,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0408.npz
409,squat,4,test,16,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0409.npz
410,squat,4,train,13,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0410.npz
411,squat,4,train,17,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0411.npz
412,squat,4,validation,14,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0412.npz
413,squat,4,train,11,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0413.npz
414,squat,4,train,11,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0414.npz
415,squat,4,train,28,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0415.npz
416,squat,4,test,23,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0416.npz
417,squat,4,validation,27,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0417.npz
418,squat,4,train,22,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0418.npz
419,squat,4,train,29,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0419.npz
420,squat,4,train,14,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0420.npz
421,squat,4,test,28,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0421.npz
422,squat,4,train,16,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0422.npz
423,squat,4,validation,11,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0423.npz
424,squat,4,validation,24,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0424.npz
425,squat,4,train,12,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0425.npz
426,squat,4,train,28,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0426.npz
427,squat,4,validation,20,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0427.npz
428,squat,4,validation,23,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0428.npz
429,squat,4,train,16,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0429.npz
430,squat,4,validation,24,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0430.npz
431,squat,4,test,8,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0431.npz
432,squat,4,validation,17,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0432.npz
433,squat,4,train,29,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0433.npz
434,squat,4,train,15,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0434.npz
435,squat,4,train,17,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0435.npz
436,squat,4,validation,17,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0436.npz
437,squat,4,train,10,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0437.npz
438,squat,4,train,14,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0438.npz
439,squat,4,train,15,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0439.npz
440,squat,4,train,16,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0440.npz
441,squat,4,train,22,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0441.npz
442,squat,4,train,14,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0442.npz
443,squat,4,train,16,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0443.npz
444,squat,4,train,22,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0444.npz
